message_id,item_id,group_id,item_title,priority,confidence,score,group_status,group_latest_deadline,as_of,reason,signals
MSG_1013,TASK_0336,GROUP_008,Follow-up: the work we discussed about the model results still needs attention,low,0.5659,-5.1,completed,2026-09-30,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0935 reports this complete.,status_completed status_contested chased_after_closure
MSG_1016,EVENT_0171,GROUP_050,Meeting,high,0.82,3.95,pending,2026-09-30,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-09-30 (MSG_1026) passed 5 day(s) before the most recent message; raised or chased by Mentor, Project Lead; this subject is a meeting or event.",deadline_overdue authority_sender category_meeting_event
MSG_1017,TASK_0337,GROUP_051,New task: compare two embedding models by 2026-10-01,high,0.82,4.1,pending,2026-10-01,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-10-01 (MSG_1017) passed 4 day(s) before the most recent message; raised or chased by HR Team, Mentor; this subject is work the recipient must do.",deadline_overdue authority_sender category_action_required
MSG_1018,TASK_0338,GROUP_052,New task: document privacy-routing decisions by 2026-10-02,high,0.82,4.1,pending,2026-10-02,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-10-02 (MSG_1028) passed 3 day(s) before the most recent message; raised or chased by HR Team, Project Lead; this subject is work the recipient must do.",deadline_overdue authority_sender category_action_required
MSG_1019,TASK_0339,GROUP_053,New task: create a latency chart by 2026-10-03,high,0.82,4.1,pending,2026-10-03,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-10-03 (MSG_1019) passed 2 day(s) before the most recent message; raised or chased by Mentor, Project Lead; this subject is work the recipient must do.",deadline_overdue authority_sender category_action_required
MSG_1020,EVENT_0172,GROUP_054,Meeting,high,0.82,3.95,pending,2026-10-04,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-10-04 (MSG_1030) passed 1 day(s) before the most recent message; raised or chased by HR Team, Mentor; this subject is a meeting or event.",deadline_overdue authority_sender category_meeting_event
MSG_1021,TASK_0340,GROUP_055,New task: test the assistant without internet by 2026-10-05,high,0.82,3.3,pending,2026-10-05,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-10-05 (MSG_1021) is the day of the most recent message; raised or chased by HR Team, Project Lead; this subject is work the recipient must do.",deadline_today authority_sender category_action_required
MSG_1022,TASK_0341,GROUP_056,New task: update the architecture diagram by 2026-10-06,medium,0.82,2.9,pending,2026-10-06,2026-10-05 01:24:00,"Assessed medium: the deadline of 2026-10-06 (MSG_1032) is one day after the most recent message; raised or chased by Mentor, Project Lead; this subject is work the recipient must do.",deadline_tomorrow authority_sender category_action_required
MSG_1023,TASK_0342,GROUP_057,New task: measure memory usage by 2026-10-07,medium,0.82,2.3,pending,2026-10-07,2026-10-05 01:24:00,"Assessed medium: the deadline of 2026-10-07 (MSG_1023) is 2 days away; raised or chased by HR Team, Mentor; this subject is work the recipient must do.",deadline_within_3_days authority_sender category_action_required
MSG_1024,EVENT_0173,GROUP_058,Meeting,medium,0.82,2.15,pending,2026-10-08,2026-10-05 01:24:00,"Assessed medium: the deadline of 2026-10-08 (MSG_1034) is 3 days away; raised or chased by HR Team, Project Lead; this subject is a meeting or event.",deadline_within_3_days authority_sender category_meeting_event
MSG_1025,TASK_0343,GROUP_059,New task: validate the mandatory queries by 2026-10-09,medium,0.82,1.6,pending,2026-10-09,2026-10-05 01:24:00,"Assessed medium: the deadline of 2026-10-09 (MSG_1025) is 4 days away; raised or chased by Mentor, Project Lead; this subject is work the recipient must do.",deadline_within_7_days authority_sender category_action_required
MSG_1026,TASK_0344,GROUP_050,New task: prepare the offline inference demo by 2026-09-30,high,0.82,3.95,pending,2026-09-30,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-09-30 (MSG_1026) passed 5 day(s) before the most recent message; raised or chased by Mentor, Project Lead; this subject is a meeting or event.",deadline_overdue authority_sender category_meeting_event
MSG_1027,TASK_0345,GROUP_051,Follow-up: new task: compare two embedding models by 2026-10-01,high,0.82,4.1,pending,2026-10-01,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-10-01 (MSG_1017) passed 4 day(s) before the most recent message; raised or chased by HR Team, Mentor; this subject is work the recipient must do.",deadline_overdue authority_sender category_action_required
MSG_1028,EVENT_0174,GROUP_052,Meeting,high,0.82,4.1,pending,2026-10-02,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-10-02 (MSG_1028) passed 3 day(s) before the most recent message; raised or chased by HR Team, Project Lead; this subject is work the recipient must do.",deadline_overdue authority_sender category_action_required
MSG_1029,TASK_0346,GROUP_053,Follow-up: new task: create a latency chart by 2026-10-03,high,0.82,4.1,pending,2026-10-03,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-10-03 (MSG_1019) passed 2 day(s) before the most recent message; raised or chased by Mentor, Project Lead; this subject is work the recipient must do.",deadline_overdue authority_sender category_action_required
MSG_1030,TASK_0347,GROUP_054,New task: review the quantization results by 2026-10-04,high,0.82,3.95,pending,2026-10-04,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-10-04 (MSG_1030) passed 1 day(s) before the most recent message; raised or chased by HR Team, Mentor; this subject is a meeting or event.",deadline_overdue authority_sender category_meeting_event
MSG_1031,TASK_0348,GROUP_055,Follow-up: new task: test the assistant without internet by 2026-10-05,high,0.82,3.3,pending,2026-10-05,2026-10-05 01:24:00,"Assessed high: the deadline of 2026-10-05 (MSG_1021) is the day of the most recent message; raised or chased by HR Team, Project Lead; this subject is work the recipient must do.",deadline_today authority_sender category_action_required
MSG_1032,EVENT_0175,GROUP_056,Meeting,medium,0.82,2.9,pending,2026-10-06,2026-10-05 01:24:00,"Assessed medium: the deadline of 2026-10-06 (MSG_1032) is one day after the most recent message; raised or chased by Mentor, Project Lead; this subject is work the recipient must do.",deadline_tomorrow authority_sender category_action_required
MSG_1033,TASK_0349,GROUP_057,Follow-up: new task: measure memory usage by 2026-10-07,medium,0.82,2.3,pending,2026-10-07,2026-10-05 01:24:00,"Assessed medium: the deadline of 2026-10-07 (MSG_1023) is 2 days away; raised or chased by HR Team, Mentor; this subject is work the recipient must do.",deadline_within_3_days authority_sender category_action_required
MSG_1034,TASK_0350,GROUP_058,New task: prepare the L2 presentation by 2026-10-08,medium,0.82,2.15,pending,2026-10-08,2026-10-05 01:24:00,"Assessed medium: the deadline of 2026-10-08 (MSG_1034) is 3 days away; raised or chased by HR Team, Project Lead; this subject is a meeting or event.",deadline_within_3_days authority_sender category_meeting_event
MSG_1035,TASK_0351,GROUP_059,Follow-up: new task: validate the mandatory queries by 2026-10-09,medium,0.82,1.6,pending,2026-10-09,2026-10-05 01:24:00,"Assessed medium: the deadline of 2026-10-09 (MSG_1025) is 4 days away; raised or chased by Mentor, Project Lead; this subject is work the recipient must do.",deadline_within_7_days authority_sender category_action_required
MSG_1057,TASK_0352,,"We may move the meeting, I will confirm later",low,0.451,0.4,,,2026-10-05 01:24:00,Assessed low: this subject is work the recipient must do.,no_deadline category_action_required
MSG_1058,TASK_0353,GROUP_060,Wait for confirmation,low,0.4909,0.2,pending,,2026-10-05 01:24:00,"Assessed low: this subject is work the recipient must do. the only statements made about this subject are hedged (""the deadline could be""), so no firm status can be asserted.",status_unclear no_deadline category_action_required
MSG_1059,TASK_0354,,Maya said someone probably handled the task,low,0.451,0.4,,,2026-10-05 01:24:00,Assessed low: this subject is work the recipient must do.,no_deadline category_action_required
MSG_1062,TASK_0355,,"Follow-up: we may move the meeting, I will confirm later",low,0.451,0.4,,,2026-10-05 01:24:00,Assessed low: this subject is work the recipient must do.,no_deadline category_action_required
MSG_1063,TASK_0356,GROUP_060,Wait for confirmation,low,0.4909,0.2,pending,,2026-10-05 01:24:00,"Assessed low: this subject is work the recipient must do. the only statements made about this subject are hedged (""the deadline could be""), so no firm status can be asserted.",status_unclear no_deadline category_action_required
MSG_1064,TASK_0357,,Follow-up: maya said someone probably handled the task,low,0.451,0.4,,,2026-10-05 01:24:00,Assessed low: this subject is work the recipient must do.,no_deadline category_action_required
MSG_1067,TASK_0358,,"Additional update: we may move the meeting, I will confirm later",low,0.451,0.4,,,2026-10-05 01:24:00,Assessed low: this subject is work the recipient must do.,no_deadline category_action_required
MSG_1068,TASK_0359,GROUP_060,Wait for confirmation,low,0.4909,0.2,pending,,2026-10-05 01:24:00,"Assessed low: this subject is work the recipient must do. the only statements made about this subject are hedged (""the deadline could be""), so no firm status can be asserted.",status_unclear no_deadline category_action_required
MSG_1069,TASK_0360,,Additional update: maya said someone probably handled the task,low,0.451,0.4,,,2026-10-05 01:24:00,Assessed low: this subject is work the recipient must do.,no_deadline category_action_required
DEMO_003,TASK_0361,GROUP_012,Cancel update the project tracker; it is no longer needed,low,0.5664,-5.1,cancelled,2026-10-06,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0942 cancels this.,status_cancelled status_contested chased_after_closure
DEMO_004,TASK_0362,GROUP_013,Any update on upload the assignment,low,0.8117,1.4,pending,2026-10-20,2026-10-05 01:24:00,Assessed low: the subject has been chased 5 times; the most recent traffic about this subject is an unanswered question; this subject is work the recipient must do. the deadline of 2026-10-20 (DEMO_020) is 15 days away; DEMO_020 pushed the deadline from 2026-09-05 back to 2026-10-20.,deadline_beyond_7_days deadline_moved_later chased_repeatedly response_required category_action_required
DEMO_006,TASK_0363,GROUP_012,"One message says Friday, but the latest instruction says update the project tracker",low,0.5664,-5.1,cancelled,2026-10-06,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0942 cancels this.,status_cancelled status_contested chased_after_closure
DEMO_010,TASK_0364,GROUP_061,New task: test the optimized assistant in offline mode by 2026-10-09,medium,0.8167,1.6,pending,2026-10-09,2026-10-05 01:24:00,Assessed medium: the deadline of 2026-10-09 (DEMO_010) is 4 days away; raised or chased by Project Lead; this subject is work the recipient must do.,deadline_within_7_days authority_sender category_action_required
DEMO_011,EVENT_0176,GROUP_062,Meeting,medium,0.8167,2.15,pending,2026-10-08,2026-10-05 01:24:00,Assessed medium: the deadline of 2026-10-08 (DEMO_011) is 3 days away; raised or chased by Mentor; this subject is a meeting or event.,deadline_within_3_days authority_sender category_meeting_event
DEMO_016,TASK_0365,GROUP_010,"Confirm the interview slot might already be finished, but I cannot confirm it",critical,0.8299,9.3,pending,2026-10-02,2026-10-05 01:24:00,"Assessed critical: the deadline of 2026-10-02 (MSG_0976) passed 3 day(s) before the most recent message; DEMO_001 states the deadline as ""tomorrow at 10:00""; it was not resolved to a date, so the proximity is taken from the wording; at least one message about this subject uses explicit urgency wording. MSG_0976 pushed the deadline from 2026-09-28 back to 2026-10-02.",deadline_relative_imminent deadline_overdue deadline_moved_later deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
DEMO_022,TASK_0366,GROUP_063,Was the compliance form approved by the finance director,low,0.5346,0.4,pending,,2026-10-05 01:24:00,Assessed low: this subject is work the recipient must do.,no_deadline category_action_required
DEMO_023,TASK_0367,,"Deadline may be Monday, or it may be Wednesday. Wait for the official update",low,0.5084,0.9,,,2026-10-05 01:24:00,Assessed low: raised or chased by Project Lead; this subject is work the recipient must do.,no_deadline authority_sender category_action_required
